id,city,region,country,country_code,air_quality,water_pollution
1463,Dundee,Scotland,United Kingdom,826,88.88888889,8.333333333
1464,Charlottesville,Virginia,United States of America,840,100,58.33333333
1465,Tijuana,Baja California,Mexico,484,33.33333333,69.23076923
1466,Vaasa,,Finland,246,92.5,8.333333333
1467,Port Elizabeth,Eastern Cape,South Africa,710,80.26315789,56.25
1468,Kimberley,Northern Cape,South Africa,710,31.25,87.5
1469,Acre,Northern District,Israel,376,25,75
1470,Tangier,Tanger-Tetouan-Al Hoceima,Morocco,504,45.58823529,35.41666667
1471,Wolverhampton,England,United Kingdom,826,33.33333333,33.33333333
1472,Eisenstadt,Burgenland,Austria,40,87.5,50
1473,Fort McMurray,Alberta,Canada,124,70,41.66666667
1474,Antibes,,France,250,65,33.33333333
1475,Weinan,Shaanxi,China,156,0,50
1476,Mangalore,Karnataka,India,356,65.09433962,47.53289474
1477,Vantaa,Uusimaa,Finland,246,87.5,12.5
1478,Beverly Hills,California,United States of America,840,100,0
1479,Yonkers,New York,United States of America,840,100,50
1480,Niagara Falls,New York,United States of America,840,100,50
1481,Kingston upon Hull,England,United Kingdom,826,59.09090909,42.85714286
1482,Waco,Texas,United States of America,840,81.25,68.75
1483,Frisco,Texas,United States of America,840,87.5,29.16666667
1484,Beaumont,Texas,United States of America,840,70.83333333,87.5
1485,Denton,Texas,United States of America,840,62.5,37.5
1486,Midland,Texas,United States of America,840,75,100
1487,Round Rock,Texas,United States of America,840,75,0
1488,Wichita Falls,Texas,United States of America,840,62.5,43.75
1489,Odessa,Texas,United States of America,840,100,50
1490,Lafayette,Louisiana,United States of America,840,92.85714286,0
1491,Nis,Nisava District,Serbia,688,28.125,40.27777778
1492,Oyster Bay,New York,United States of America,840,100,25
1493,Galway,Connacht,Ireland,372,92.04545455,44.44444444
1494,Roy,Utah,United States of America,840,100,50
1495,Norwich,England,United Kingdom,826,71.05263158,31.66666667
1496,Szekesfehervar,Fejer County,Hungary,348,62.5,18.75
1497,Hoa Binh,Hoa Binh,Vietnam,704,75,75
1498,Mazar-i-Sharif,Balkh,Afghanistan,4,11.11111111,83.33333333
1499,Luxor,Luxor Governorate,Egypt,818,75,37.5
1500,Banja Luka,Republika Srpska,Bosnia and Herzegovina,70,45.58823529,58.59375
1501,Sioux Falls,South Dakota,United States of America,840,81.81818182,32.14285714
1502,Brighton,England,United Kingdom,826,82.14285714,21.73913043
1503,Wiener Neustadt,Lower Austria,Austria,40,87.5,50
1504,Natal,Rio Grande do Norte,Brazil,76,80.68181818,59.09090909
1505,Shkoder,Shkoder County,Albania,8,75,33.33333333
1506,Polokwane,Limpopo,South Africa,710,50,50
1507,Aden,'Adan Governorate,Yemen,887,16.66666667,75
1508,Oran,Oran Province,Algeria,12,50,35.71428571
1509,Hanover,New Hampshire,United States of America,840,100,50
1510,Ubon Ratchathani,Ubon Ratchathani,Thailand,764,50,50
1511,Pau,,France,250,75,50
1512,Erbil,,Iraq,368,36.36363636,64.77272727
1513,Douala,Littoral,Cameroon,120,40,79.16666667
1514,Florianopolis,Santa Catarina,Brazil,76,82.60869565,67.39130435
1515,Kolomna,Moscow Oblast,Russia,643,50,25
1516,Dunedin,Otago Region,New Zealand,554,85.52631579,15.38461538
1517,Hamilton,Ontario,Canada,124,42.79661017,54.01785714
1518,Patras,West Greece Region,Greece,300,60,41.66666667
1519,Volgodonsk,Rostov Oblast,Russia,643,25,75
1520,Limerick,,Ireland,372,80.43478261,38.15789474
1521,Namur,Wallonia,Belgium,56,72.22222222,55
1522,Gyor,Gyor-Moson-Sopron County,Hungary,348,79.16666667,0
1523,Port Said,Port Said Governorate,Egypt,818,66.66666667,50
1524,Suez,Suez Governorate,Egypt,818,0,100
1525,Jyvaskyla,,Finland,246,95.83333333,0
1526,Saitama,Saitama Prefecture,Japan,392,68.75,37.5
1527,Exeter,England,United Kingdom,826,79.16666667,13.63636364
1528,Siauliai,,Lithuania,440,57.14285714,58.33333333
1529,Stoke-on-Trent,England,United Kingdom,826,67.85714286,33.33333333
1530,Domodedovo,Moscow Oblast,Russia,643,50,37.5
1531,Springfield,Missouri,United States of America,840,84.72222222,42.30769231
1532,Galveston,Texas,United States of America,840,85.71428571,50
1533,Erzincan,Erzincan Province,Turkey,792,29.16666667,50
1534,Sandakan,Sabah,Malaysia,458,75,50
1535,Kota Kinabalu,Sabah,Malaysia,458,47.91666667,45.45454545
1536,Abingdon,Virginia,United States of America,840,100,50
1537,Camden,New Jersey,United States of America,840,87.5,50
1538,Hoboken,New Jersey,United States of America,840,56.25,62.5
1539,Chon Buri,Chon Buri,Thailand,764,60.71428571,50
1540,Livermore,California,United States of America,840,75,54.16666667
1541,Zabok,Krapina-Zagorje County,Croatia,191,25,100
1542,Zabol,Sistan and Baluchestan Province,Iran,364,14.28571429,66.66666667
1543,Brossard,Quebec,Canada,124,100,50
1544,Saguenay,Quebec,Canada,124,96.875,18.75
1545,Zacatecas,Zacatecas,Mexico,484,82.14285714,37.5
1546,Longueuil,Quebec,Canada,124,100,37.5
1547,Sherbrooke,Quebec,Canada,124,90.78947368,31.66666667
1548,Boisbriand,Quebec,Canada,124,75,25
1549,Atlantic City,New Jersey,United States of America,840,91.66666667,37.5
1550,Richmond,Quebec,Canada,124,80,50
1551,Gold Coast,Queensland,Australia,36,82.63888889,32.60869565
1552,Brest,Brest Region,Belarus,112,31.25,55
1553,Tainan,,Taiwan,158,31.25,68.75
1554,Chateauguay,Quebec,Canada,124,100,0
1555,Victoriaville,Quebec,Canada,124,91.66666667,50
1556,Mascouche,Quebec,Canada,124,100,50
1557,Rouyn-Noranda,Quebec,Canada,124,91.66666667,12.5
1558,Laval,Quebec,Canada,124,91.07142857,41.66666667
1559,Gatineau,Quebec,Canada,124,88.63636364,42.85714286
1560,Granby,Quebec,Canada,124,100,75
1561,Drummondville,Quebec,Canada,124,100,0
1562,Montmagny,Quebec,Canada,124,100,50
1563,Salaberry-de-Valleyfield,Quebec,Canada,124,85,50
1564,Senneterre,Quebec,Canada,124,100,50
1565,Sainte-Adele,Quebec,Canada,124,90,100
1566,Allentown,Pennsylvania,United States of America,840,60.71428571,75
1567,Grants Pass,Oregon,United States of America,840,62.5,75
1568,Kansk,Krasnoyarsk Krai,Russia,643,0,75
1569,Hengyang,Hunan,China,156,0,50
1570,Zakopane,Lesser Poland Voivodeship,Poland,616,33.33333333,50
1571,Zakynthos,,Greece,300,100,25
1572,Ruma,,Serbia,688,25,75
1573,Banska Bystrica,Banska Bystrica Region,Slovakia,703,62.5,25
1574,Trencin,Trencin Region,Slovakia,703,78.57142857,41.66666667
1575,Zalau,Salaj County,Romania,642,100,75
1576,Zamosc,Lublin Voivodeship,Poland,616,50,50
1577,Decin,,Czech Republic,203,62.5,50
1578,Veszprem,Veszprem County,Hungary,348,96.42857143,8.333333333
1579,Teplice,,Czech Republic,203,75,0
1580,Liberec,,Czech Republic,203,90.625,12.5
1581,Chomutov,,Czech Republic,203,75,50
1582,Most,,Czech Republic,203,62.5,50
1583,Zanjan,Zanjan Province,Iran,364,52.77777778,58.33333333
1584,Zanesville,Ohio,United States of America,840,50,85
1585,Manisa,Manisa Province,Turkey,792,16.66666667,50
1586,Zaozhuang,Shandong,China,156,0,50
1587,Stip,Stip Municipality,North Macedonia,807,50,40
1588,Zapopan,Jalisco,Mexico,484,58.92857143,42.85714286
1589,Jablonec nad Nisou,,Czech Republic,203,75,0
1590,Zgorzelec,Lower Silesian Voivodeship,Poland,616,62.5,50
1591,Jelenia Gora,Lower Silesian Voivodeship,Poland,616,50,50
1592,Zaria,Kaduna State,Nigeria,566,0,100
1593,Zawiercie,Silesian Voivodeship,Poland,616,25,50
1594,Zary,Lubusz Voivodeship,Poland,616,62.5,50
1595,Yueyang,Hunan,China,156,0,50
1596,Kiryat Bialik,Haifa District,Israel,376,29.16666667,37.5
1597,Givatayim,Tel Aviv District,Israel,376,25,50
1598,Karmiel,Northern District,Israel,376,53.57142857,0
1599,Beit Shemesh,Jerusalem District,Israel,376,37.5,66.66666667
1600,Afula,Northern District,Israel,376,41.66666667,37.5
1601,Arad,Southern District,Israel,376,41.66666667,37.5
1602,Herzliya,Tel Aviv District,Israel,376,80,15
1603,Kiryat Ata,Haifa District,Israel,376,25,50
1604,St Helens,England,United Kingdom,826,62.5,25
1605,Brookhaven,Georgia,United States of America,840,50,75
1606,Mogilev,Mahiliou Region,Belarus,112,53.125,50
1607,Korolyov,Moscow Oblast,Russia,643,25,87.5
1608,Kladno,,Czech Republic,203,75,75
1609,Opava,,Czech Republic,203,62.5,50
1610,Nakhodka,Primorsky Krai,Russia,643,25,75
1611,Uzhhorod,Zakarpattia Oblast,Ukraine,804,54.16666667,50
1612,Zhytomyr,Zhytomyr Oblast,Ukraine,804,43.75,56.25
1613,Khmelnytskyi,Khmelnytskyi Oblast,Ukraine,804,91.66666667,0
1614,Kremenchuk,Poltava Oblast,Ukraine,804,0,100
1615,Ivano-Frankivsk,Ivano-Frankivsk Oblast,Ukraine,804,28.57142857,45
1616,Kherson,Kherson Oblast,Ukraine,804,54.54545455,54.54545455
1617,Rivne,Rivne Oblast,Ukraine,804,75,50
1618,Ternopil,Ternopil Oblast,Ukraine,804,85.71428571,57.14285714
1619,Poltava,Poltava Oblast,Ukraine,804,70,35
1620,Sumy,Sumy Oblast,Ukraine,804,46.42857143,53.57142857
1621,Joinville,Santa Catarina,Brazil,76,77.94117647,58.82352941
1622,Struga,Struga Municipality,North Macedonia,807,35,70
1623,Usti nad Labem,,Czech Republic,203,62.5,87.5
1624,Tetovo,Tetovo Municipality,North Macedonia,807,10.90909091,65.77669903
1625,Prilep,Prilep Municipality,North Macedonia,807,58.33333333,37.5
1626,Veles,Veles Municipality,North Macedonia,807,25,50
1627,Chernihiv,Chernihiv Oblast,Ukraine,804,58.33333333,75
1628,Cherkasy,Cherkasy Oblast,Ukraine,804,30.55555556,53.125
1629,Gostivar,Gostivar Municipality,North Macedonia,807,66.66666667,83.33333333
1630,Gevgelija,Gevgelija Municipality,North Macedonia,807,100,33.33333333
1631,Vinnytsia,Vinnytsia Oblast,Ukraine,804,62.5,71.42857143
1632,Bitola,Bitola Municipality,North Macedonia,807,35.625,44.44444444
1633,Horlivka,Donetsk Oblast,Ukraine,804,0,100
1634,King's Lynn,England,United Kingdom,826,0,100
1635,Chernivtsi,Chernivtsi Oblast,Ukraine,804,81.25,26.25
1636,Piotrkow Trybunalski,Lodz Voivodeship,Poland,616,35,25
1637,Kicevo,Kicevo Municipality,North Macedonia,807,25,37.5
1638,Gwalior,Madhya Pradesh,India,356,25,72.97297297
1639,Pabianice,Lodz Voivodeship,Poland,616,29.16666667,50
1640,Bushehr,Bushehr Province,Iran,364,0,100
1641,Santa Cruz,California,United States of America,840,88.23529412,34.61538462
1642,Santa Clara,California,United States of America,840,75,35
1643,Arequipa,Arequipa,Peru,604,18.33333333,88.33333333
1644,Santa Barbara,California,United States of America,840,83.82352941,56.25
1645,Faro,,Portugal,620,79.16666667,25
1646,Vlore,Vlore County,Albania,8,66.66666667,75
1647,Batman,Batman Province,Turkey,792,0,50
1648,Ruse,Ruse Province,Bulgaria,100,21.42857143,50
1649,Samsun,Samsun Province,Turkey,792,31.81818182,50
1650,Inverness,Scotland,United Kingdom,826,84.375,56.25
1651,Heraklion,,Greece,300,86.76470588,50
1652,Salisbury,England,United Kingdom,826,64.28571429,42.85714286
1653,Valdivia,Los Rios Region,Chile,152,0,50
1654,Fukushima,Fukushima Prefecture,Japan,392,33.33333333,66.66666667
1655,Reading,England,United Kingdom,826,72.82608696,30.55555556
1656,Czeladz,Silesian Voivodeship,Poland,616,50,25
1657,Konotop,Sumy Oblast,Ukraine,804,75,25
1658,Kuopio,,Finland,246,95.83333333,37.5
1659,Allahabad,Uttar Pradesh,India,356,13.7195122,75
1660,Oskemen,East Kazakhstan Region,Kazakhstan,398,10.71428571,60.71428571
1661,Cartagena,Region of Murcia,Spain,724,65.625,25
1662,Port Antonio,Surrey County,Jamaica,388,75,100
1663,Dezhou,Shandong,China,156,0,50
1664,Akron,Ohio,United States of America,840,65,83.33333333
1665,Ramenskoye,,Russia,643,25,50
1666,West Palm Beach,Florida,United States of America,840,72.5,66.66666667
1667,Thrissur,Kerala,India,356,47.82608696,75
1668,Kopavogur,,Iceland,352,100,50
1669,Coslada,Community of Madrid,Spain,724,70.83333333,50
1670,Kawasaki,Kanagawa Prefecture,Japan,392,70,25
1671,Chambery,,France,250,87.5,50
1672,Merida,Yucatan,Mexico,484,71.09375,50
1673,Teresina,Piaui,Brazil,76,75,75
1674,Pleven,Pleven Province,Bulgaria,100,17.85714286,100
1675,Stornoway,Scotland,United Kingdom,826,100,0
1676,Fort Lauderdale,Florida,United States of America,840,81.57894737,42.10526316
1677,Malatya,Malatya Province,Turkey,792,0,50
1678,Upper Hutt,Wellington Region,New Zealand,554,100,50
1679,Billings,Montana,United States of America,840,75,40
1680,West Lafayette,Indiana,United States of America,840,75,75
1681,Crescent City,California,United States of America,840,100,0
1682,Eger,Heves County,Hungary,348,100,50
1683,Kalamazoo,Michigan,United States of America,840,88.63636364,53.57142857
1684,Kragujevac,Sumadija District,Serbia,688,50,43.75
1685,Joao Pessoa,Paraiba,Brazil,76,86.11111111,43.75
1686,Liepaja,,Latvia,428,90.38461538,5.555555556
1687,Yavne,Central District,Israel,376,25,50
1688,Thiruvananthapuram,,India,356,52.71084337,53.28947368
1689,Cakovec,Medimurje County,Croatia,191,100,37.5
1690,Kalamata,Peloponnese Region,Greece,300,50,40
1691,Craiova,Dolj County,Romania,642,53.84615385,36.11111111
1692,Adiyaman,Adiyaman Province,Turkey,792,0,50
1693,Vitoria,Espirito Santo,Brazil,76,34.61538462,55
1694,Sopron,Gyor-Moson-Sopron County,Hungary,348,100,0
1695,Dobrich,Dobrich Province,Bulgaria,100,37.5,100
1696,Sari,Mazandaran Province,Iran,364,29.16666667,50
1697,Eskisehir,,Turkey,792,64.58333333,36.11111111
1698,Campo Grande,Mato Grosso do Sul,Brazil,76,92.5,57.14285714
1699,Tripoli,North Governorate,Lebanon,422,27.77777778,81.25
1700,Moa,Holguin Province,Cuba,192,0,75
1701,Nara,Nara Prefecture,Japan,392,100,50
1702,Doboj,Republika Srpska,Bosnia and Herzegovina,70,87.5,75
1703,San Mateo,California,United States of America,840,80,20
1704,Yuba City,California,United States of America,840,100,50
1705,Srinagar,Jammu and Kashmir,India,356,77.5862069,51.92307692
1706,Jinan,Shandong,China,156,15.27777778,46.42857143
1707,Chester,England,United Kingdom,826,81.25,20
1708,Subotica,,Serbia,688,50,50
1709,Abbottabad,Khyber Pakhtunkhwa,Pakistan,586,62.5,80.35714286
1710,Qingdao,Shandong,China,156,50.73529412,62.93103448
1711,Blackpool,England,United Kingdom,826,70,45.83333333
1712,Stara Zagora,Stara Zagora Province,Bulgaria,100,61.11111111,5
1713,Passaic,New Jersey,United States of America,840,50,75
1714,Agartala,Tripura,India,356,63.63636364,58.33333333
1715,Aydin,Aydin Province,Turkey,792,14.28571429,50
1716,Bournemouth,,United Kingdom,826,64.70588235,31.25
1717,Gloucester,England,United Kingdom,826,50,50
1718,Taganrog,Rostov Oblast,Russia,643,58.33333333,58.33333333
1719,Agadir,Souss-Massa,Morocco,504,64.58333333,18.18181818
1720,Amasya,Amasya Province,Turkey,792,12.5,50
1721,Qom,Qom Province,Iran,364,20,33.33333333
1722,Chiba,Chiba Prefecture,Japan,392,100,100
1723,Keflavik,,Iceland,352,87.5,0
1724,Cuiaba,Mato Grosso,Brazil,76,25,37.5
1725,Guimaraes,Braga,Portugal,620,93.75,43.75
1726,Pattaya,Chon Buri,Thailand,764,19.40789474,78.66666667
1727,Denizli,Denizli Province,Turkey,792,29.54545455,40
1728,Zlin,,Czech Republic,203,75,37.5
1729,Isparta,Isparta Province,Turkey,792,12.5,37.5
1730,Kotor,Kotor Municipality,Montenegro,499,75,25
1731,Dornbirn,Vorarlberg,Austria,40,100,0
1732,Nyiregyhaza,Szabolcs-Szatmar-Bereg County,Hungary,348,50,50
1733,Eugene,Oregon,United States of America,840,75,36.25
1734,Esztergom,Komarom-Esztergom County,Hungary,348,75,50
1735,Kecskemet,Bacs-Kiskun County,Hungary,348,75,50
1736,Campinas,Sao Paulo,Brazil,76,61.02941176,48.33333333
1737,Maracaibo,Zulia,Venezuela,862,20,95
1738,Ashdod,Southern District,Israel,376,25,41.66666667
1739,Kerman,Kerman Province,Iran,364,48.07692308,14.28571429
1740,Bhubaneswar,Odisha,India,356,55.76923077,50.71428571
1741,Alanya,Antalya Province,Turkey,792,91.66666667,37.5
1742,Middlesbrough,England,United Kingdom,826,87.5,20.83333333
1743,Larnaca,Larnaca District,Cyprus,196,52.63157895,50
1744,Nanchang,Jiangxi,China,156,19.44444444,70
1745,Winchester,England,United Kingdom,826,75,0
1746,Bodrum,Mugla Province,Turkey,792,80,25
1747,Peterborough,England,United Kingdom,826,85,15
1748,Porto Velho,Rondonia,Brazil,76,50,50
1749,Blagoevgrad,Blagoevgrad Province,Bulgaria,100,47.5,25
1750,Kirkuk,,Iraq,368,25,62.5
1751,Cetinje,Old Royal Capital Cetinje,Montenegro,499,100,0
1752,Veliko Tarnovo,Veliko Tarnovo Province,Bulgaria,100,62.5,31.25
1753,Arad,Arad County,Romania,642,66.25,35
1754,Setubal,Setubal,Portugal,620,61.11111111,60
1755,Polomolok,,Philippines,608,100,50
1756,Faisalabad,Punjab,Pakistan,586,25,76.92307692
1757,Elazig,Elazig Province,Turkey,792,25,50
1758,Changsha,Hunan,China,156,35.52631579,46.42857143
1759,Wilmington,Delaware,United States of America,840,66.66666667,87.5
1760,Budva,Budva Municipality,Montenegro,499,95.83333333,41.66666667
1761,Ranchi,Jharkhand,India,356,52.77777778,65.97222222
1762,Odiongan,,Philippines,608,100,75
1763,Alba Iulia,Alba County,Romania,642,62.5,50
1764,Tuzla,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,70,10.9375,50
1765,Shizuoka,Shizuoka Prefecture,Japan,392,70,0
1766,Villa Alemana,Valparaiso Region,Chile,152,37.5,50
1767,Tartus,Tartus Governorate,Syria,760,0,100
1768,Novomoskovsk,,Russia,643,50,50
1769,Adapazari,,Turkey,792,100,75
1770,Novocheboksarsk,Chuvash Republic,Russia,643,25,25
1771,Obninsk,Kaluga Oblast,Russia,643,100,50
1772,Odintsovo,Moscow Oblast,Russia,643,50,25
1773,Jableh,Latakia Governorate,Syria,760,0,100
1774,Horsham,England,United Kingdom,826,50,0
1775,Toamasina,,Madagascar,450,25,50
1776,Poughkeepsie,New York,United States of America,840,91.66666667,12.5
1777,Rasht,Gilan Province,Iran,364,44.44444444,45
1778,Jurmala,,Latvia,428,87.5,37.5
1779,Sliven,Sliven Province,Bulgaria,100,53.57142857,8.333333333
1780,Larissa,,Greece,300,50,29.16666667
1781,Wels,Upper Austria,Austria,40,75,0
1782,Meknes,Fes-Meknes,Morocco,504,39.28571429,12.5
1783,Niteroi,Rio de Janeiro,Brazil,76,57.8125,52.27272727
1784,Puyallup,Washington,United States of America,840,75,25
1785,Nanning,Guangxi,China,156,30.35714286,75
1786,Niigata,Niigata Prefecture,Japan,392,75,0
1787,Durham,England,United Kingdom,826,95.83333333,12.5
1788,Evora,Evora,Portugal,620,93.75,35.41666667
1789,Lincoln,England,United Kingdom,826,91.66666667,25
1790,Kermanshah,Kermanshah Province,Iran,364,10.71428571,41.66666667
1791,Ife,Osun State,Nigeria,566,0,50
1792,Hradec Kralove,,Czech Republic,203,75,29.16666667
1793,Kozani,West Macedonia Region,Greece,300,50,100
1794,Rancho Palos Verdes,California,United States of America,840,87.5,25
1795,Pori,,Finland,246,100,0
1796,Foca,Republika Srpska,Bosnia and Herzegovina,70,37.5,50
1797,Rezekne,,Latvia,428,75,25
1798,Truro,England,United Kingdom,826,100,0
1799,Paphos,Paphos District,Cyprus,196,67.85714286,25
1800,Omdurman,Khartoum,Sudan,729,25,62.5
1801,Boa Vista,Roraima,Brazil,76,91.66666667,58.33333333
1802,Szolnok,Jasz-Nagykun-Szolnok County,Hungary,348,75,16.66666667
1803,Wavre,Wallonia,Belgium,56,75,100
1804,Kaohsiung,,Taiwan,158,20.45454545,71.66666667
1805,Qazvin,Qazvin Province,Iran,364,29.16666667,25
1806,Shumen,Shumen Province,Bulgaria,100,28.57142857,75
1807,Lappeenranta,,Finland,246,100,0
1808,Augusta,Georgia,United States of America,840,71.875,33.33333333
1809,Naha,Okinawa Prefecture,Japan,392,100,0
1810,Tekirdag,Tekirdag Province,Turkey,792,15,75
1811,Aksaray,Aksaray Province,Turkey,792,0,50
1812,Rustenburg,North West,South Africa,710,25,75
